3	0.940616104553
4	2.82131661046
5	4.5989363828
6	6.40737381956
7	8.18062563238
8	9.96201273187
9	11.7377659781
10	13.5203551012
11	15.2803713744
12	17.0730151771
13	18.8614432968
14	20.630216484
15	22.417463828
16	24.1957825042
17	25.971374747
18	27.7546859191
