3	6.56158512783
4	282.204848659
5	9876.09792235
6	367598.886048
7	12752670.5783
8	449670416.111
9	15678120147.9
10	554154963650.0
11	1.87224180642e+13
12	6.75200199131e+14
13	2.41457938851e+16
14	8.30191646097e+17
15	2.96184056947e+19
16	1.03798159727e+21
17	3.61784103312e+22
18	1.28060113737e+24
